review_id,subscriber_id,title_id,review_text,sentiment,helpful_votes,review_date
23760,SUB102253,TTL204393,A rare gem. Highly recommend.,Positive,11,2026-05-08
23761,SUB107284,TTL202965,One of the best things I've streamed this year.,Positive,6,2024-06-18
23762,SUB104657,TTL200785,A rare gem. Highly recommend.,Positive,12,2024-04-05
23763,SUB106325,TTL204462,Beautifully shot and emotionally resonant.,Positive,5,2026-05-08
23764,SUB107756,TTL204832,Couldn't stop watching — binged it in a weekend.,Positive,6,2025-09-30
23765,SUB107535,TTL208756,Beautifully shot and emotionally resonant.,Positive,10,2024-10-08
23766,SUB102835,TTL204661,The writing is sharp and the pacing is perfect.,Positive,6,2026-02-13
23767,SUB108652,TTL203465,Couldn't stop watching — binged it in a weekend.,Positive,17,2021-07-02
23768,SUB114572,TTL208349,Brilliant performances and a tight script.,Positive,7,2026-03-20
23769,SUB111413,TTL206211,Decent watch but nothing groundbreaking.,Neutral,1,2025-04-27
23770,SUB107751,TTL206729,Stellar cast and a satisfying ending.,Positive,10,2026-05-24
23771,SUB106635,TTL206271,Couldn't stop watching — binged it in a weekend.,Positive,9,2025-04-26
23772,SUB109155,TTL206324,The writing is sharp and the pacing is perfect.,Positive,7,2025-10-28
23773,SUB101098,TTL202948,Couldn't stop watching — binged it in a weekend.,Positive,7,2026-03-21
23774,SUB113040,TTL207854,Absolutely gripping from start to finish.,Positive,6,2022-10-09
23775,SUB111861,TTL202152,Beautifully shot and emotionally resonant.,Positive,9,2025-11-22
23776,SUB113173,TTL206310,"Started strong, lost steam in the middle.",Neutral,1,2025-12-14
23777,SUB105873,TTL207628,The writing is sharp and the pacing is perfect.,Positive,7,2026-04-23
23778,SUB106446,TTL204644,Stellar cast and a satisfying ending.,Positive,5,2025-09-12
23779,SUB105395,TTL202640,A rare gem. Highly recommend.,Positive,6,2023-06-14
23780,SUB103074,TTL202066,One of the best things I've streamed this year.,Positive,9,2023-02-13
23781,SUB105667,TTL201998,Disappointing given the hype.,Negative,3,2026-01-16
23782,SUB107857,TTL204271,Decent watch but nothing groundbreaking.,Neutral,3,2026-05-31
23783,SUB112092,TTL201288,The writing is sharp and the pacing is perfect.,Positive,3,2024-03-04
23784,SUB105283,TTL202981,Stellar cast and a satisfying ending.,Positive,6,2026-05-30
23785,SUB109991,TTL201433,Stellar cast and a satisfying ending.,Positive,11,2025-12-21
23786,SUB103390,TTL202567,Stellar cast and a satisfying ending.,Positive,10,2021-12-08
23787,SUB106199,TTL207972,Beautifully shot and emotionally resonant.,Positive,7,2026-05-21
23788,SUB104721,TTL201777,"Watchable, though the ending felt rushed.",Neutral,7,2025-01-12
23789,SUB107904,TTL202321,Stellar cast and a satisfying ending.,Positive,10,2022-02-01
23790,SUB112428,TTL205356,"Started strong, lost steam in the middle.",Neutral,8,2026-05-21
23791,SUB111584,TTL203613,The writing is sharp and the pacing is perfect.,Positive,13,2026-05-27
23792,SUB114682,TTL200941,Brilliant performances and a tight script.,Positive,9,2026-05-17
23793,SUB113380,TTL204024,Stellar cast and a satisfying ending.,Positive,8,2026-04-19
23794,SUB108252,TTL204448,Beautifully shot and emotionally resonant.,Positive,12,2026-02-23
23795,SUB114635,TTL206798,"Solid premise, uneven execution.",Neutral,5,2025-07-18
23796,SUB109525,TTL204464,"Started strong, lost steam in the middle.",Neutral,4,2022-04-25
23797,SUB104505,TTL200895,"Started strong, lost steam in the middle.",Neutral,7,2026-02-19
23798,SUB100043,TTL202511,Stellar cast and a satisfying ending.,Positive,11,2023-09-07
23799,SUB104183,TTL205962,Disappointing given the hype.,Negative,5,2026-05-23
23800,SUB103303,TTL207193,Absolutely gripping from start to finish.,Positive,10,2026-04-11
23801,SUB101643,TTL202278,Brilliant performances and a tight script.,Positive,6,2025-09-11
23802,SUB106203,TTL205846,Brilliant performances and a tight script.,Positive,13,2026-05-08
23803,SUB110770,TTL203093,Decent watch but nothing groundbreaking.,Neutral,3,2020-12-07
23804,SUB104820,TTL207854,Couldn't stop watching — binged it in a weekend.,Positive,11,2024-06-06
23805,SUB101545,TTL206011,Average. Worth it if you like the genre.,Neutral,1,2026-05-26
23806,SUB111621,TTL201551,Stellar cast and a satisfying ending.,Positive,8,2024-09-15
23807,SUB102763,TTL204670,Decent watch but nothing groundbreaking.,Neutral,5,2026-02-12
23808,SUB112556,TTL202350,Beautifully shot and emotionally resonant.,Positive,5,2026-01-14
23809,SUB112729,TTL202781,The writing is sharp and the pacing is perfect.,Positive,10,2025-08-18
23810,SUB111222,TTL207633,"Good for a quiet evening, fairly forgettable.",Neutral,7,2026-05-26
23811,SUB108214,TTL206974,One of the best things I've streamed this year.,Positive,8,2026-05-06
23812,SUB109087,TTL207090,One of the best things I've streamed this year.,Positive,7,2026-05-02
23813,SUB102598,TTL205471,A rare gem. Highly recommend.,Positive,5,2025-06-28
23814,SUB107621,TTL207713,"Solid premise, uneven execution.",Neutral,2,2023-10-06
23815,SUB113583,TTL205616,"Started strong, lost steam in the middle.",Neutral,3,2023-07-21
23816,SUB107930,TTL204643,Couldn't stop watching — binged it in a weekend.,Positive,10,2026-01-11
23817,SUB105883,TTL206836,"Solid premise, uneven execution.",Neutral,4,2022-11-26
23818,SUB113519,TTL207471,One of the best things I've streamed this year.,Positive,7,2025-04-08
23819,SUB105908,TTL207338,Disappointing given the hype.,Negative,6,2022-08-04
23820,SUB101215,TTL207393,"Solid premise, uneven execution.",Neutral,1,2026-03-27
23821,SUB111757,TTL206700,The writing is sharp and the pacing is perfect.,Positive,12,2026-04-26
23822,SUB109066,TTL205662,Decent watch but nothing groundbreaking.,Neutral,6,2024-11-21
23823,SUB112462,TTL205074,"Good for a quiet evening, fairly forgettable.",Neutral,6,2026-05-03
23824,SUB106143,TTL207665,Brilliant performances and a tight script.,Positive,9,2026-04-24
23825,SUB111193,TTL208376,"Watchable, though the ending felt rushed.",Neutral,4,2021-09-09
23826,SUB106813,TTL207630,Beautifully shot and emotionally resonant.,Positive,3,2025-11-06
23827,SUB108305,TTL201226,Stellar cast and a satisfying ending.,Positive,9,2026-05-16
23828,SUB100689,TTL201646,Stellar cast and a satisfying ending.,Positive,6,2026-05-31
23829,SUB109917,TTL201378,One of the best things I've streamed this year.,Positive,11,2026-03-30
23830,SUB107231,TTL207896,Absolutely gripping from start to finish.,Positive,14,2026-05-03
23831,SUB110199,TTL208454,Couldn't stop watching — binged it in a weekend.,Positive,5,2022-02-23
23832,SUB111376,TTL206403,Stellar cast and a satisfying ending.,Positive,12,2024-11-19
23833,SUB100060,TTL200472,Couldn't stop watching — binged it in a weekend.,Positive,12,2026-02-28
23834,SUB111252,TTL205246,One of the best things I've streamed this year.,Positive,14,2026-01-06
23835,SUB105140,TTL203445,Couldn't stop watching — binged it in a weekend.,Positive,10,2026-02-01
23836,SUB103378,TTL205257,Absolutely gripping from start to finish.,Positive,6,2025-08-25
23837,SUB105414,TTL204801,Slow and hard to finish.,Negative,3,2026-03-28
23838,SUB100187,TTL207144,Beautifully shot and emotionally resonant.,Positive,5,2019-07-17
23839,SUB101346,TTL205053,Couldn't stop watching — binged it in a weekend.,Positive,16,2026-04-01
23840,SUB106669,TTL202511,"Good for a quiet evening, fairly forgettable.",Neutral,6,2022-03-30
23841,SUB112711,TTL203426,Couldn't connect with any of the characters.,Negative,6,2021-04-16
23842,SUB113655,TTL204197,Stellar cast and a satisfying ending.,Positive,2,2025-07-20
23843,SUB114485,TTL203298,Stellar cast and a satisfying ending.,Positive,8,2020-05-07
23844,SUB106438,TTL203629,Brilliant performances and a tight script.,Positive,5,2023-11-19
23845,SUB110060,TTL201519,Absolutely gripping from start to finish.,Positive,7,2024-05-20
23846,SUB105852,TTL202923,A rare gem. Highly recommend.,Positive,8,2021-11-26
23847,SUB114019,TTL204859,Decent watch but nothing groundbreaking.,Neutral,5,2026-05-30
23848,SUB102860,TTL202906,The writing is sharp and the pacing is perfect.,Positive,11,2023-08-25
23849,SUB111185,TTL203478,Beautifully shot and emotionally resonant.,Positive,8,2020-10-19
23850,SUB114329,TTL203646,Couldn't stop watching — binged it in a weekend.,Positive,13,2024-08-23
23851,SUB112748,TTL208940,Absolutely gripping from start to finish.,Positive,10,2026-05-08
23852,SUB100515,TTL206234,Brilliant performances and a tight script.,Positive,7,2023-05-20
23853,SUB113210,TTL203898,Brilliant performances and a tight script.,Positive,6,2021-10-31
23854,SUB113999,TTL203231,Brilliant performances and a tight script.,Positive,10,2026-05-30
23855,SUB111578,TTL208842,The writing is sharp and the pacing is perfect.,Positive,6,2023-01-18
23856,SUB109224,TTL204312,"Good for a quiet evening, fairly forgettable.",Neutral,0,2026-04-14
23857,SUB103578,TTL203531,One of the best things I've streamed this year.,Positive,6,2025-06-05
23858,SUB112492,TTL206481,The writing is sharp and the pacing is perfect.,Positive,13,2026-05-03
23859,SUB114660,TTL201167,Beautifully shot and emotionally resonant.,Positive,8,2024-09-03
23860,SUB105286,TTL203342,Gave up after a couple of episodes.,Negative,2,2026-04-27
23861,SUB107662,TTL204670,One of the best things I've streamed this year.,Positive,5,2026-03-25
23862,SUB100763,TTL203507,The writing is sharp and the pacing is perfect.,Positive,2,2024-05-10
23863,SUB100815,TTL206492,Beautifully shot and emotionally resonant.,Positive,8,2026-05-12
23864,SUB105956,TTL202623,One of the best things I've streamed this year.,Positive,6,2022-02-06
23865,SUB101985,TTL206254,The writing is sharp and the pacing is perfect.,Positive,9,2025-05-19
23866,SUB100534,TTL204025,"Good for a quiet evening, fairly forgettable.",Neutral,5,2026-03-14
23867,SUB103925,TTL202248,Brilliant performances and a tight script.,Positive,9,2026-04-18
23868,SUB102957,TTL203927,Predictable plot and flat characters.,Negative,2,2026-05-22
23869,SUB102355,TTL207430,Beautifully shot and emotionally resonant.,Positive,8,2026-05-30
23870,SUB113400,TTL208351,"Good for a quiet evening, fairly forgettable.",Neutral,1,2026-03-09
23871,SUB107181,TTL203336,"Good for a quiet evening, fairly forgettable.",Neutral,3,2024-10-30
23872,SUB105411,TTL208842,Brilliant performances and a tight script.,Positive,8,2025-01-21
23873,SUB106038,TTL200398,"Solid premise, uneven execution.",Neutral,3,2023-12-25
23874,SUB107892,TTL206888,Stellar cast and a satisfying ending.,Positive,7,2023-01-28
23875,SUB113383,TTL204749,A rare gem. Highly recommend.,Positive,10,2026-04-02
23876,SUB103420,TTL205023,"Solid premise, uneven execution.",Neutral,4,2026-05-13
23877,SUB109918,TTL202095,Stellar cast and a satisfying ending.,Positive,12,2023-10-03
23878,SUB111638,TTL206315,One of the best things I've streamed this year.,Positive,13,2026-05-30
23879,SUB114745,TTL201226,One of the best things I've streamed this year.,Positive,16,2026-02-11
23880,SUB111795,TTL201745,Couldn't connect with any of the characters.,Negative,1,2017-11-02
23881,SUB111555,TTL206403,Felt far too long for the story it told.,Negative,1,2023-12-06
23882,SUB100975,TTL202511,A rare gem. Highly recommend.,Positive,7,2026-03-25
23883,SUB106865,TTL203637,Beautifully shot and emotionally resonant.,Positive,6,2024-06-08
23884,SUB114128,TTL200545,The writing is sharp and the pacing is perfect.,Positive,5,2025-10-20
23885,SUB100816,TTL201824,A rare gem. Highly recommend.,Positive,7,2019-03-26
23886,SUB114329,TTL205508,"Good for a quiet evening, fairly forgettable.",Neutral,6,2026-03-18
23887,SUB112682,TTL206737,Brilliant performances and a tight script.,Positive,7,2026-05-18
23888,SUB104377,TTL203091,Predictable plot and flat characters.,Negative,2,2025-12-31
23889,SUB111369,TTL205037,Beautifully shot and emotionally resonant.,Positive,10,2024-04-05
23890,SUB100579,TTL207106,The writing is sharp and the pacing is perfect.,Positive,7,2026-05-25
23891,SUB102139,TTL201091,Average. Worth it if you like the genre.,Neutral,3,2026-05-14
23892,SUB107459,TTL206690,The writing is sharp and the pacing is perfect.,Positive,7,2026-05-04
23893,SUB105623,TTL203267,"Watchable, though the ending felt rushed.",Neutral,1,2024-06-07
23894,SUB102050,TTL201267,"Solid premise, uneven execution.",Neutral,2,2020-07-26
23895,SUB105250,TTL200715,Beautifully shot and emotionally resonant.,Positive,5,2026-04-28
23896,SUB107661,TTL202785,The writing is sharp and the pacing is perfect.,Positive,7,2025-10-27
23897,SUB114959,TTL205446,Average. Worth it if you like the genre.,Neutral,4,2026-03-19
23898,SUB100388,TTL205036,Stellar cast and a satisfying ending.,Positive,6,2026-05-17
23899,SUB114573,TTL205469,Decent watch but nothing groundbreaking.,Neutral,3,2019-01-20
23900,SUB105602,TTL200946,The writing is sharp and the pacing is perfect.,Positive,11,2021-08-07
23901,SUB111001,TTL208221,A rare gem. Highly recommend.,Positive,10,2026-05-28
23902,SUB100251,TTL201667,Stellar cast and a satisfying ending.,Positive,12,2026-01-21
23903,SUB103952,TTL200087,Couldn't stop watching — binged it in a weekend.,Positive,13,2021-12-23
23904,SUB110742,TTL207366,The writing is sharp and the pacing is perfect.,Positive,9,2024-11-11
23905,SUB105073,TTL200496,Brilliant performances and a tight script.,Positive,15,2026-04-20
23906,SUB104199,TTL201354,"Watchable, though the ending felt rushed.",Neutral,2,2026-05-16
23907,SUB105295,TTL202896,Predictable plot and flat characters.,Negative,4,2026-03-15
23908,SUB105929,TTL207173,Beautifully shot and emotionally resonant.,Positive,10,2026-05-16
23909,SUB108175,TTL207284,Beautifully shot and emotionally resonant.,Positive,5,2024-02-19
23910,SUB102505,TTL200953,Brilliant performances and a tight script.,Positive,12,2026-03-12
23911,SUB102971,TTL207877,The writing is sharp and the pacing is perfect.,Positive,11,2026-05-20
23912,SUB107916,TTL204614,Beautifully shot and emotionally resonant.,Positive,9,2026-04-06
23913,SUB107041,TTL204923,"Started strong, lost steam in the middle.",Neutral,4,2026-05-08
23914,SUB114676,TTL200953,"Solid premise, uneven execution.",Neutral,3,2025-09-13
23915,SUB108458,TTL205539,Beautifully shot and emotionally resonant.,Positive,13,2026-05-09
23916,SUB103688,TTL204910,Slow and hard to finish.,Negative,2,2026-05-01
23917,SUB101364,TTL203292,"Started strong, lost steam in the middle.",Neutral,7,2024-09-03
23918,SUB108652,TTL208616,One of the best things I've streamed this year.,Positive,5,2026-05-04
23919,SUB110715,TTL208311,Couldn't stop watching — binged it in a weekend.,Positive,9,2026-03-05
23920,SUB100139,TTL208998,A rare gem. Highly recommend.,Positive,10,2026-05-31
23921,SUB104206,TTL201512,Beautifully shot and emotionally resonant.,Positive,9,2025-10-23
23922,SUB112606,TTL203836,Brilliant performances and a tight script.,Positive,10,2026-05-20
23923,SUB100838,TTL201906,"Solid premise, uneven execution.",Neutral,5,2025-09-29
23924,SUB101273,TTL204807,One of the best things I've streamed this year.,Positive,12,2022-02-10
23925,SUB103185,TTL204336,Brilliant performances and a tight script.,Positive,7,2025-05-31
23926,SUB113773,TTL200619,Gave up after a couple of episodes.,Negative,6,2026-05-14
23927,SUB107689,TTL205924,Gave up after a couple of episodes.,Negative,6,2026-05-04
23928,SUB109397,TTL201545,Predictable plot and flat characters.,Negative,1,2026-04-22
23929,SUB108932,TTL207243,The writing is sharp and the pacing is perfect.,Positive,5,2026-01-27
23930,SUB113588,TTL208762,Beautifully shot and emotionally resonant.,Positive,9,2026-05-25
23931,SUB106729,TTL200135,Brilliant performances and a tight script.,Positive,9,2026-04-06
23932,SUB111479,TTL201295,The writing is sharp and the pacing is perfect.,Positive,5,2020-07-22
23933,SUB109223,TTL206808,A rare gem. Highly recommend.,Positive,7,2023-07-26
23934,SUB114679,TTL207755,Couldn't stop watching — binged it in a weekend.,Positive,9,2022-01-03
23935,SUB101286,TTL203697,The writing is sharp and the pacing is perfect.,Positive,8,2026-03-03
23936,SUB102458,TTL201369,Couldn't stop watching — binged it in a weekend.,Positive,12,2026-02-20
23937,SUB111323,TTL201514,A rare gem. Highly recommend.,Positive,9,2026-05-30
23938,SUB113323,TTL205050,One of the best things I've streamed this year.,Positive,16,2018-09-18
23939,SUB102707,TTL206964,The writing is sharp and the pacing is perfect.,Positive,9,2023-12-06
23940,SUB106507,TTL205714,Brilliant performances and a tight script.,Positive,4,2025-07-08
